| S.No | Skip List Time | Set Time | Closeness (%) |
| 8200 | 0.005151       | 0.005990 | 86.007420     |
| 8201 | 0.005217       | 0.005682 | 91.831318     |
| 8202 | 0.005137       | 0.006524 | 78.736831     |
| 8203 | 0.005259       | 0.005812 | 90.492755     |
| 8204 | 0.005651       | 0.005943 | 95.098744     |
| 8205 | 0.005977       | 0.007210 | 82.901885     |
| 8206 | 0.006043       | 0.006145 | 98.338289     |
| 8207 | 0.006222       | 0.005901 | 94.844336     |
| 8208 | 0.006143       | 0.005535 | 90.093612     |
| 8209 | 0.005494       | 0.005629 | 97.603811     |
| 8210 | 0.006081       | 0.006841 | 88.879294     |
| 8211 | 0.006291       | 0.006163 | 97.971507     |
| 8212 | 0.006004       | 0.005758 | 95.908913     |
| 8213 | 0.005907       | 0.006459 | 91.449588     |
| 8214 | 0.005950       | 0.005860 | 98.497242     |
| 8215 | 0.005900       | 0.005830 | 98.812434     |
| 8216 | 0.005486       | 0.006800 | 80.679991     |
| 8217 | 0.006229       | 0.006034 | 96.869680     |
| 8218 | 0.006316       | 0.006694 | 94.355799     |
| 8219 | 0.005611       | 0.006872 | 81.642579     |
| 8220 | 0.005557       | 0.006274 | 88.575884     |
| 8221 | 0.005536       | 0.006058 | 91.388007     |
| 8222 | 0.005775       | 0.005643 | 97.721117     |
| 8223 | 0.005344       | 0.006183 | 86.417618     |
| 8224 | 0.005746       | 0.006039 | 95.150993     |
| 8225 | 0.005366       | 0.005856 | 91.632880     |
| 8226 | 0.005465       | 0.006002 | 91.060312     |
| 8227 | 0.005366       | 0.006172 | 86.931791     |
| 8228 | 0.005094       | 0.006179 | 82.441184     |
| 8229 | 0.005218       | 0.006146 | 84.906170     |
| 8230 | 0.005261       | 0.006035 | 87.169484     |
| 8231 | 0.005306       | 0.006721 | 78.957190     |
| 8232 | 0.005415       | 0.005629 | 96.199382     |
| 8233 | 0.005298       | 0.005419 | 97.767383     |
| 8234 | 0.005503       | 0.005538 | 99.371414     |
| 8235 | 0.005217       | 0.005809 | 89.814274     |
| 8236 | 0.005839       | 0.005540 | 94.877617     |
| 8237 | 0.005796       | 0.005965 | 97.155541     |
| 8238 | 0.005400       | 0.007640 | 70.682019     |
| 8239 | 0.006327       | 0.005897 | 93.200043     |
| 8240 | 0.005534       | 0.006256 | 88.459612     |
| 8241 | 0.005816       | 0.006159 | 94.439322     |
| 8242 | 0.005296       | 0.005745 | 92.182610     |
| 8243 | 0.005485       | 0.005765 | 95.146172     |
| 8244 | 0.006067       | 0.006500 | 93.335626     |
| 8245 | 0.005526       | 0.006725 | 82.170070     |
| 8246 | 0.005311       | 0.006434 | 82.542240     |
| 8247 | 0.005370       | 0.005952 | 90.220233     |
| 8248 | 0.005445       | 0.005775 | 94.278980     |
| 8249 | 0.005950       | 0.006854 | 86.817820     |
| 8250 | 0.005774       | 0.006091 | 94.791988     |
| 8251 | 0.005626       | 0.006348 | 88.622086     |
| 8252 | 0.006271       | 0.006169 | 98.372641     |
| 8253 | 0.006463       | 0.005915 | 91.518136     |
| 8254 | 0.006110       | 0.005644 | 92.380100     |
| 8255 | 0.005469       | 0.006052 | 90.368297     |
| 8256 | 0.005322       | 0.006097 | 87.289627     |
| 8257 | 0.005139       | 0.005770 | 89.069390     |
| 8258 | 0.005353       | 0.006419 | 83.391786     |
| 8259 | 0.005529       | 0.005943 | 93.025455     |
| 8260 | 0.006148       | 0.006699 | 91.772862     |
| 8261 | 0.005569       | 0.006123 | 90.943493     |
| 8262 | 0.005251       | 0.005874 | 89.402980     |
| 8263 | 0.005556       | 0.006002 | 92.564375     |
| 8264 | 0.005389       | 0.006661 | 80.906436     |
| 8265 | 0.005614       | 0.006555 | 85.646504     |
| 8266 | 0.005948       | 0.006512 | 91.341501     |
| 8267 | 0.007743       | 0.005906 | 76.278016     |
| 8268 | 0.005691       | 0.005561 | 97.726313     |
| 8269 | 0.005718       | 0.005960 | 95.938351     |
| 8270 | 0.005665       | 0.006569 | 86.238934     |
| 8271 | 0.005806       | 0.006656 | 87.230108     |
| 8272 | 0.005648       | 0.006124 | 92.232145     |
| 8273 | 0.005575       | 0.006654 | 83.791571     |
| 8274 | 0.005553       | 0.006442 | 86.208570     |
| 8275 | 0.005570       | 0.006414 | 86.848344     |
| 8276 | 0.005831       | 0.006567 | 88.790119     |
| 8277 | 0.005877       | 0.005800 | 98.703467     |
| 8278 | 0.005576       | 0.006608 | 84.385198     |
| 8279 | 0.005331       | 0.005691 | 93.684172     |
| 8280 | 0.005276       | 0.005764 | 91.534893     |
| 8281 | 0.005941       | 0.006338 | 93.735643     |
| 8282 | 0.006527       | 0.007886 | 82.760257     |
| 8283 | 0.006233       | 0.006068 | 97.358171     |
| 8284 | 0.005217       | 0.005878 | 88.759283     |
| 8285 | 0.006382       | 0.008099 | 78.800357     |
| 8286 | 0.005496       | 0.006601 | 83.257726     |
| 8287 | 0.005642       | 0.005648 | 99.897205     |
| 8288 | 0.005796       | 0.006387 | 90.754845     |
| 8289 | 0.006294       | 0.006064 | 96.348456     |
| 8290 | 0.005707       | 0.005965 | 95.681309     |
| 8291 | 0.005132       | 0.006583 | 77.957341     |
| 8292 | 0.006146       | 0.006393 | 96.124301     |
| 8293 | 0.005748       | 0.007200 | 79.829027     |
| 8294 | 0.005542       | 0.005867 | 94.457374     |
| 8295 | 0.005938       | 0.006088 | 97.540426     |
| 8296 | 0.005498       | 0.006907 | 79.608280     |
| 8297 | 0.006141       | 0.006432 | 95.473815     |
| 8298 | 0.006223       | 0.006001 | 96.424201     |
| 8299 | 0.005499       | 0.005879 | 93.546569     |
| 8300 | 0.005544       | 0.005976 | 92.775750     |
| 8301 | 0.006255       | 0.006071 | 97.058000     |
| 8302 | 0.005532       | 0.006208 | 89.101347     |
| 8303 | 0.005620       | 0.007031 | 79.932420     |
| 8304 | 0.006207       | 0.006318 | 98.248214     |
| 8305 | 0.005534       | 0.005826 | 94.987693     |
| 8306 | 0.006092       | 0.006686 | 91.113297     |
| 8307 | 0.005209       | 0.006046 | 86.149180     |
| 8308 | 0.006393       | 0.006009 | 93.994554     |
| 8309 | 0.006022       | 0.006425 | 93.718876     |
| 8310 | 0.005420       | 0.006483 | 83.603654     |
| 8311 | 0.005418       | 0.005908 | 91.700759     |
| 8312 | 0.006016       | 0.007623 | 78.920828     |
| 8313 | 0.005879       | 0.005703 | 97.018514     |
| 8314 | 0.006257       | 0.006009 | 96.037290     |
| 8315 | 0.007161       | 0.006529 | 91.186007     |
| 8316 | 0.005569       | 0.006454 | 86.288643     |
| 8317 | 0.006163       | 0.006276 | 98.195560     |
| 8318 | 0.005537       | 0.006214 | 89.093059     |
| 8319 | 0.005677       | 0.005719 | 99.266437     |
| 8320 | 0.005772       | 0.006110 | 94.473239     |
| 8321 | 0.005561       | 0.005555 | 99.896532     |
| 8322 | 0.005990       | 0.006240 | 95.996820     |
| 8323 | 0.005597       | 0.005960 | 93.912509     |
| 8324 | 0.005728       | 0.005430 | 94.789744     |
| 8325 | 0.005607       | 0.005938 | 94.426397     |
| 8326 | 0.005742       | 0.006511 | 88.182258     |
| 8327 | 0.005518       | 0.005782 | 95.431050     |
| 8328 | 0.006209       | 0.005599 | 90.169739     |
| 8329 | 0.005411       | 0.006240 | 86.710038     |
| 8330 | 0.005745       | 0.006289 | 91.359969     |
| 8331 | 0.005443       | 0.006093 | 89.335450     |
| 8332 | 0.005825       | 0.005945 | 97.985439     |
| 8333 | 0.005708       | 0.005946 | 96.000952     |
| 8334 | 0.005470       | 0.005825 | 93.899314     |
| 8335 | 0.005458       | 0.005900 | 92.496752     |
| 8336 | 0.005863       | 0.006001 | 97.695726     |
| 8337 | 0.005722       | 0.006115 | 93.560793     |
| 8338 | 0.005678       | 0.006678 | 85.026215     |
| 8339 | 0.005293       | 0.006393 | 82.790989     |
| 8340 | 0.005766       | 0.006136 | 93.969363     |
| 8341 | 0.005106       | 0.005886 | 86.745532     |
| 8342 | 0.005442       | 0.006307 | 86.283303     |
| 8343 | 0.005431       | 0.006036 | 89.983467     |
| 8344 | 0.005369       | 0.005891 | 91.139067     |
| 8345 | 0.005743       | 0.005975 | 96.126297     |
| 8346 | 0.005879       | 0.005494 | 93.443485     |
| 8347 | 0.005350       | 0.006095 | 87.771807     |
| 8348 | 0.005534       | 0.005900 | 93.790427     |
| 8349 | 0.005798       | 0.005759 | 99.321029     |
| 8350 | 0.005817       | 0.006234 | 93.316524     |
| 8351 | 0.005814       | 0.006346 | 91.618339     |
| 8352 | 0.005596       | 0.005558 | 99.324748     |
| 8353 | 0.005718       | 0.005634 | 98.532430     |
| 8354 | 0.005809       | 0.005791 | 99.687351     |
| 8355 | 0.005622       | 0.005902 | 95.259486     |
| 8356 | 0.005716       | 0.007003 | 81.621445     |
| 8357 | 0.005546       | 0.005764 | 96.217236     |
| 8358 | 0.005519       | 0.007450 | 74.074199     |
| 8359 | 0.005991       | 0.006490 | 92.310673     |
| 8360 | 0.005574       | 0.005719 | 97.470471     |
| 8361 | 0.005349       | 0.005773 | 92.652504     |
| 8362 | 0.005249       | 0.005784 | 90.738918     |
| 8363 | 0.005481       | 0.005941 | 92.263383     |
| 8364 | 0.005827       | 0.006167 | 94.485473     |
| 8365 | 0.006781       | 0.006555 | 96.670473     |
| 8366 | 0.005453       | 0.005546 | 98.319595     |
| 8367 | 0.005157       | 0.005780 | 89.228344     |
| 8368 | 0.005269       | 0.006223 | 84.664553     |
| 8369 | 0.005456       | 0.005600 | 97.444038     |
| 8370 | 0.006543       | 0.005897 | 90.129439     |
| 8371 | 0.005447       | 0.006640 | 82.033331     |
| 8372 | 0.005560       | 0.007385 | 75.293972     |
| 8373 | 0.005697       | 0.006337 | 89.898256     |
| 8374 | 0.006642       | 0.005788 | 87.151742     |
| 8375 | 0.005150       | 0.006579 | 78.274593     |
| 8376 | 0.006133       | 0.006177 | 99.283506     |
| 8377 | 0.005560       | 0.006180 | 89.962397     |
| 8378 | 0.006665       | 0.007077 | 94.180625     |
| 8379 | 0.007027       | 0.006397 | 91.044557     |
| 8380 | 0.005893       | 0.005771 | 97.931281     |
| 8381 | 0.005622       | 0.006192 | 90.790995     |
| 8382 | 0.005800       | 0.006711 | 86.430302     |
| 8383 | 0.005750       | 0.005920 | 97.131444     |
| 8384 | 0.005828       | 0.006858 | 84.979209     |
| 8385 | 0.005963       | 0.006168 | 96.676959     |
| 8386 | 0.005960       | 0.006701 | 88.942571     |
| 8387 | 0.005467       | 0.005824 | 93.883243     |
| 8388 | 0.005464       | 0.005625 | 97.133037     |
| 8389 | 0.005571       | 0.005658 | 98.468154     |
| 8390 | 0.006269       | 0.007028 | 89.202137     |
| 8391 | 0.005373       | 0.005919 | 90.770441     |
| 8392 | 0.005737       | 0.006957 | 82.454110     |
| 8393 | 0.006126       | 0.006178 | 99.166308     |
| 8394 | 0.006778       | 0.006187 | 91.284515     |
| 8395 | 0.006454       | 0.006449 | 99.917467     |
| 8396 | 0.006423       | 0.006490 | 98.978228     |
| 8397 | 0.005735       | 0.006309 | 90.889871     |
| 8398 | 0.005600       | 0.007192 | 77.868896     |
| 8399 | 0.006071       | 0.006157 | 98.592575     |
| 8400 | 0.005663       | 0.005970 | 94.865197     |
| 8401 | 0.005334       | 0.006169 | 86.456145     |
| 8402 | 0.006080       | 0.006012 | 98.879474     |
| 8403 | 0.005482       | 0.006868 | 79.820785     |
| 8404 | 0.005785       | 0.006463 | 89.501039     |
| 8405 | 0.005893       | 0.005845 | 99.187952     |
| 8406 | 0.005920       | 0.005857 | 98.945368     |
| 8407 | 0.005571       | 0.005758 | 96.760268     |
| 8408 | 0.005727       | 0.005902 | 97.039032     |
| 8409 | 0.005476       | 0.006338 | 86.395186     |
| 8410 | 0.005710       | 0.006390 | 89.345955     |
| 8411 | 0.005806       | 0.005764 | 99.279195     |
| 8412 | 0.005795       | 0.005811 | 99.719185     |
| 8413 | 0.005428       | 0.006195 | 87.628886     |
| 8414 | 0.005810       | 0.006057 | 95.935421     |
| 8415 | 0.006151       | 0.006103 | 99.212447     |
| 8416 | 0.006115       | 0.006935 | 88.173160     |
| 8417 | 0.006227       | 0.005958 | 95.676296     |
| 8418 | 0.005602       | 0.006209 | 90.228574     |
| 8419 | 0.005778       | 0.006704 | 86.184382     |
| 8420 | 0.005525       | 0.006750 | 81.857822     |
| 8421 | 0.005738       | 0.005724 | 99.750541     |
| 8422 | 0.005705       | 0.006584 | 86.648761     |
| 8423 | 0.005652       | 0.006368 | 88.758319     |
| 8424 | 0.005971       | 0.006069 | 98.373318     |
| 8425 | 0.006108       | 0.006003 | 98.273115     |
| 8426 | 0.005779       | 0.005909 | 97.806604     |
| 8427 | 0.005568       | 0.007092 | 78.515420     |
| 8428 | 0.005890       | 0.006612 | 89.080405     |
| 8429 | 0.005691       | 0.006556 | 86.800076     |
| 8430 | 0.005730       | 0.006082 | 94.210265     |
| 8431 | 0.006151       | 0.005774 | 93.876962     |
| 8432 | 0.005816       | 0.007087 | 82.056762     |
| 8433 | 0.005442       | 0.005946 | 91.539191     |
| 8434 | 0.005281       | 0.006146 | 85.923614     |
| 8435 | 0.005371       | 0.006689 | 80.294912     |
| 8436 | 0.005469       | 0.005615 | 97.392671     |
| 8437 | 0.005557       | 0.005965 | 93.154561     |
| 8438 | 0.006376       | 0.007111 | 89.654498     |
| 8439 | 0.005705       | 0.005637 | 98.807344     |
| 8440 | 0.005228       | 0.005890 | 88.753209     |
| 8441 | 0.005932       | 0.006005 | 98.792257     |
| 8442 | 0.005497       | 0.006075 | 90.499223     |
| 8443 | 0.005316       | 0.005827 | 91.231593     |
| 8444 | 0.005981       | 0.006136 | 97.468474     |
| 8445 | 0.005656       | 0.006171 | 91.650854     |
| 8446 | 0.005666       | 0.006565 | 86.299813     |
| 8447 | 0.005565       | 0.006769 | 82.208697     |
| 8448 | 0.005983       | 0.006102 | 98.056853     |
| 8449 | 0.006006       | 0.006107 | 98.350012     |
| 8450 | 0.006336       | 0.006379 | 99.323188     |
| 8451 | 0.005611       | 0.006073 | 92.390010     |
| 8452 | 0.005403       | 0.005757 | 93.856427     |
| 8453 | 0.005585       | 0.005606 | 99.631484     |
| 8454 | 0.005765       | 0.006047 | 95.331800     |
| 8455 | 0.005454       | 0.005862 | 93.049072     |
| 8456 | 0.006016       | 0.006156 | 97.722933     |
| 8457 | 0.006455       | 0.006636 | 97.262148     |
| 8458 | 0.005495       | 0.005970 | 92.038204     |
| 8459 | 0.005782       | 0.005954 | 97.118895     |
| 8460 | 0.005870       | 0.007038 | 83.402127     |
| 8461 | 0.005671       | 0.006761 | 83.877908     |
| 8462 | 0.005938       | 0.005449 | 91.764927     |
| 8463 | 0.005287       | 0.005901 | 89.589393     |
| 8464 | 0.005555       | 0.006243 | 88.974501     |
| 8465 | 0.005137       | 0.005905 | 86.998394     |
| 8466 | 0.005528       | 0.005510 | 99.681553     |
| 8467 | 0.005936       | 0.006590 | 90.080321     |
| 8468 | 0.005363       | 0.006188 | 86.668213     |
| 8469 | 0.005730       | 0.005767 | 99.351216     |
| 8470 | 0.005250       | 0.006436 | 81.565443     |
| 8471 | 0.005266       | 0.005786 | 91.001070     |
| 8472 | 0.006160       | 0.006703 | 91.903485     |
| 8473 | 0.006959       | 0.006810 | 97.862999     |
| 8474 | 0.006180       | 0.005955 | 96.359381     |
| 8475 | 0.005743       | 0.006160 | 93.238002     |
| 8476 | 0.005952       | 0.006180 | 96.312317     |
| 8477 | 0.005809       | 0.006106 | 95.147084     |
| 8478 | 0.005750       | 0.005948 | 96.663418     |
| 8479 | 0.006003       | 0.005866 | 97.729130     |
| 8480 | 0.005564       | 0.005891 | 94.448712     |
| 8481 | 0.005800       | 0.005782 | 99.697294     |
| 8482 | 0.005429       | 0.006851 | 79.243574     |
| 8483 | 0.006057       | 0.005949 | 98.218008     |
| 8484 | 0.005839       | 0.005565 | 95.303887     |
| 8485 | 0.005350       | 0.006123 | 87.378882     |
| 8486 | 0.005325       | 0.005939 | 89.649864     |
| 8487 | 0.005406       | 0.006242 | 86.615441     |
| 8488 | 0.006571       | 0.006891 | 95.350767     |
| 8489 | 0.005478       | 0.006202 | 88.324960     |
| 8490 | 0.005962       | 0.006021 | 99.009534     |
| 8491 | 0.005715       | 0.006225 | 91.800295     |
| 8492 | 0.005825       | 0.006178 | 94.291473     |
| 8493 | 0.005387       | 0.006189 | 87.034762     |
| 8494 | 0.005449       | 0.005853 | 93.090333     |
| 8495 | 0.005231       | 0.005969 | 87.633869     |
| 8496 | 0.005887       | 0.006906 | 85.239581     |
| 8497 | 0.005608       | 0.006121 | 91.611044     |
| 8498 | 0.006345       | 0.006343 | 99.965503     |
| 8499 | 0.005716       | 0.005840 | 97.873390     |
| 8500 | 0.005644       | 0.005631 | 99.763693     |
| 8501 | 0.005836       | 0.005750 | 98.518413     |
| 8502 | 0.005841       | 0.005794 | 99.204655     |
| 8503 | 0.005610       | 0.005822 | 96.356079     |
| 8504 | 0.005642       | 0.005838 | 96.650520     |
| 8505 | 0.005413       | 0.006097 | 88.785554     |
| 8506 | 0.005582       | 0.005888 | 94.801185     |
| 8507 | 0.005298       | 0.005921 | 89.483970     |
| 8508 | 0.006172       | 0.005917 | 95.869771     |
| 8509 | 0.005003       | 0.006311 | 79.275805     |
| 8510 | 0.005127       | 0.006025 | 85.094094     |
| 8511 | 0.005255       | 0.005936 | 88.520325     |
| 8512 | 0.005218       | 0.006111 | 85.380864     |
| 8513 | 0.005393       | 0.006132 | 87.951869     |
| 8514 | 0.005217       | 0.005890 | 88.564278     |
| 8515 | 0.005529       | 0.005729 | 96.511129     |
| 8516 | 0.005432       | 0.005698 | 95.333586     |
| 8517 | 0.005627       | 0.005788 | 97.221159     |
| 8518 | 0.006669       | 0.005711 | 85.628163     |
| 8519 | 0.005829       | 0.005642 | 96.806842     |
| 8520 | 0.005507       | 0.006163 | 89.343222     |
| 8521 | 0.005576       | 0.005801 | 96.117405     |
| 8522 | 0.005252       | 0.006251 | 84.006496     |
| 8523 | 0.005687       | 0.006875 | 82.715985     |
| 8524 | 0.006007       | 0.006445 | 93.208113     |
| 8525 | 0.005340       | 0.006029 | 88.567613     |
| 8526 | 0.005629       | 0.005972 | 94.250726     |
| 8527 | 0.006673       | 0.006450 | 96.662239     |
| 8528 | 0.005245       | 0.005920 | 88.594666     |
| 8529 | 0.005690       | 0.006342 | 89.723849     |
| 8530 | 0.005593       | 0.005882 | 95.086093     |
| 8531 | 0.005836       | 0.006523 | 89.476248     |
| 8532 | 0.006220       | 0.005933 | 95.391781     |
| 8533 | 0.005492       | 0.005896 | 93.147686     |
| 8534 | 0.005580       | 0.005807 | 96.101212     |
| 8535 | 0.005685       | 0.005616 | 98.771830     |
| 8536 | 0.006329       | 0.006028 | 95.240698     |
| 8537 | 0.005438       | 0.006217 | 87.468539     |
| 8538 | 0.005459       | 0.006649 | 82.105085     |
| 8539 | 0.005264       | 0.006371 | 82.626460     |
| 8540 | 0.005260       | 0.006011 | 87.514774     |
| 8541 | 0.005236       | 0.006734 | 77.744580     |
| 8542 | 0.006406       | 0.006180 | 96.484870     |
| 8543 | 0.005689       | 0.005795 | 98.180952     |
| 8544 | 0.005555       | 0.006218 | 89.337723     |
| 8545 | 0.005697       | 0.006238 | 91.322178     |
| 8546 | 0.005834       | 0.005905 | 98.809986     |
| 8547 | 0.005387       | 0.006543 | 82.323669     |
| 8548 | 0.005587       | 0.006144 | 90.938596     |
| 8549 | 0.006480       | 0.006167 | 95.175859     |
| 8550 | 0.005992       | 0.006333 | 94.622362     |
